Rank,Name,Course,Category
565987,Ahmed Dental College and Hospital ALIGARH ALIGARH MUSLIM,BDS,Open
566089,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
566140,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
566491,COLLEGE THIRUVANANTHAPURAM OFFICE OF THE MBBS,OBC,OBC
566630,Medical College and Hospital  Salem Sankari Main Road  NH-47 ,MBBS,Open
566726,LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL Faculty of Medicine - Sri,MBBS,Open
566875,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
567062,Dental College  Mysuru The Principal JSS Dental College and Hospital Medical,BDS,Open
567161,DY Patil Dental College and Hosp. Navi Mumbai Dr. D. Y. Patil Vidyanagar  Sector 7 ,BDS,Open
567886,Dental College  Chennai Saveetha Dental College and Hospitals 162 ,BDS,Open
568016,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
568062,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
568074,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
568145,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
568291,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
568405,Medical College  Navi Mumbai MGM Medical College  Plot No. 1-2  Sector 1 ,MBBS,Open
568619,Medical College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad ,MBBS,Open
568659,Institute of Dental Sciences  Bhubaneswar CAMPUS-5,BDS,Open
568670,Institue of Med. Sce. and Res.  Visakhapatnam Gandhi Institute of Technology,MBBS,Open
568712,Medical College  Gulbarga ESIC MEDICAL COLLEGE,MBBS,ST
568830,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
568932,Shetty Memorial Inst. of Dental Sce.  Mangaluru Deralakatte  Mangaluru  Dakshina,BDS,Open
569131,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
569158,Medical College  Hyderbad Sanathnagar  Hyderabad  Telangana  500038 MBBS,Open,OBC
569241,Veedu Medical College and Hospt.  Puducherry PONDY - CUDDALORE,MBBS,Open
569407,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
569599,Dental College  Chennai SRM DENTAL COLLEGE  BHARATHI SALAI ,BDS,Open
569662,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
569733,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
569744,Dental College  Chennai Saveetha Dental College and Hospitals 162 ,BDS,Open
569923,Dental College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad  NCR,BDS,Open
569932,DY Patil Dental College and Hosp. Navi Mumbai Dr. D. Y. Patil Vidyanagar  Sector 7 ,BDS,Open
569963,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
570144,Chandrakar Memorial Government Medical College  Durg Chandulal MBBS,OBC,OBC
570238,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
570368,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
570398,of Medical Sciences and SUM Host.  Bhubaneswar K 8 Kalinga Nagar Po,MBBS,Open
570883,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
570979,Institute of Dental Sciences  Bhubaneswar CAMPUS-5,BDS,Open
571040,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
571172,Medical College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad ,MBBS,Open
571254,Pawar Dental College and Hospital  Wardha Sawangi (Meghe)  Wardha ,BDS,Open
571256,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
571313,Medical College  Mangalore University Road Deralakatte Mangaluru ,MBBS,Open
571332,VK Inst. of Dental Scie. Belagavi KLE V.K. Institute of Dental Sciences  J.N. Medical,BDS,Open
571449,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
571472,Vidyapeeth DU Dental College and Hospt.  Pune Bharati Vidyapeeth (Deemed to,BDS,Open
571542,DY Patil Dental College and Hosp. Pune Mahesh Nagar  Pimpri  Pune - 411018 ,BDS,Open
571622,Institute of Medical Sciences  Bhubaneswar CAMPUS-5,MBBS,Open
571653,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
571757,Gandhi Medical College  Pondicherry SBV Pondicherry Campus ,MBBS,Open
571768,Medical College  Navi Mumbai MGM Medical College  Plot No. 1-2  Sector 1 ,MBBS,Open
571806,Sathya Sai Medical College and RI  Chennai Shri Sathya Sai Nagar  SBV Chennai,MBBS,Open
571885,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
572007,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
572014,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
572084,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
572141,DY Patil Dental College and Hosp. Navi Mumbai Dr. D. Y. Patil Vidyanagar  Sector 7 ,BDS,Open
572149,Vidyapeeth DU Medical College Dhankawadi  Pune-Satara Road  Pune ,MBBS,Open
572238,Medical College and District General Hospital Ratnagiri Hodekar Road ,MBBS,Open
572418,Medical College  Chennai Saveetha Nagar  Thandalam  Chennai  Tamil Nadu ,MBBS,Open
572543,Veedu Medical College and Hospt.  Puducherry PONDY - CUDDALORE,MBBS,Open
572545,MEDICAL COLLEGE COIMBATORE CIVIL AERODROME POST  MBBS,OBC,OBC
572589,School of Dentistry  Kochi Amrita School of Dentistry  Amrita Institute of Medical,BDS,Open
572609,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
572645,Institue of Med. Sce. and Res.  Visakhapatnam Gandhi Institute of Technology,MBBS,Open
572772,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
573063,Medical College  Mangalore University Road Deralakatte Mangaluru ,MBBS,Open
573359,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
573575,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
573794,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
573839,Medical College and Hospital  Salem Sankari Main Road  NH-47 ,MBBS,Open
574067,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
574187,School of Dentistry  Kochi Amrita School of Dentistry  Amrita Institute of Medical,BDS,Open
574206,Institute of Dental Sciences  Bhubaneswar CAMPUS-5,BDS,Open
574227,Balaji Dental College and Hospital  Chennai VELACHERY MAIN ROAD ,BDS,Open
574292,DY Patil Medical College and Hospt.  Pune Dr. D. Y. Patil Medical College  Hospital,MBBS,Open
574384,Balaji Medical College and Hospital  Chennai NO 7 WORKS ROAD CHROMEPET,MBBS,Open
574434,DY Patil Dental College and Hosp. Pune Mahesh Nagar  Pimpri  Pune - 411018 ,BDS,Open
574590,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
574699,College of Dental Science  Mangalore Light House Hill Road  Mangalore India ,BDS,Open
574710,VK Inst. of Dental Scie. Belagavi KLE V.K. Institute of Dental Sciences  J.N. Medical,BDS,Open
574812,KRISHNA MEDICAL COLLEGE  MUZAFFARPUR UMANAGAR,MBBS,Open
574915,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
574961,Dental College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad  NCR,BDS,Open
575076,Missions Medical College and Hospital  Karaikal KEEZHAKASAKUDIMEDU ,MBBS,Open
575118,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
575219,VK Inst. of Dental Scie. Belagavi KLE V.K. Institute of Dental Sciences  J.N. Medical,BDS,Open
575280,Hos. and Res. Inst.  Kancheepuram Rajiv Gandhi Salai  Kelambakkam ,MBBS,Open
575286,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
575419,MEDICAL COLLEGE AND HOSPITAL 173  AGARAM MAIN ROAD  ,MBBS,Open
575437,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
575449,Katt. Dental College and Hospt. Chennai SRM NAGAR POTHERI,BDS,Open
575628,Medical College  Chennai Saveetha Nagar  Thandalam  Chennai  Tamil Nadu ,MBBS,Open
575757,Hos. and Res. Inst.  Kancheepuram Rajiv Gandhi Salai  Kelambakkam ,MBBS,Open
575784,LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL Faculty of Medicine - Sri,MBBS,Open
575851,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
575931,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
575988,Medical College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad ,MBBS,Open
576113,Dental College  Mysuru The Principal JSS Dental College and Hospital Medical,BDS,Open
576518,Medical College  Navi Mumbai MGM Medical College  Plot No. 1-2  Sector 1 ,MBBS,Open
576523,Dental College  Chennai Saveetha Dental College and Hospitals 162 ,BDS,Open
576591,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
576674,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
576816,Katt. Dental College and Hospt. Chennai SRM NAGAR POTHERI,BDS,Open
576827,Medical College  Chennai Saveetha Nagar  Thandalam  Chennai  Tamil Nadu ,MBBS,Open
576869,Medical College  Mangalore University Road Deralakatte Mangaluru ,MBBS,Open
576873,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
576972,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
577121,Dental College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad  NCR,BDS,Open
577124,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
577151,Medical College  Datta Meghe  Wardha Sawangi (Meghe)  Wardha  Maharashtra,MBBS,Open
577281,MEDICAL COLLEGE PATIALA Sangrur road Government Medical College  MBBS,OBC,OBC
577333,Dental College  Yenepoya University Road Deralakatte Mangaluru ,BDS,Open
577466,Lakshmi Narayana Inst. of Med. Scien.  Puducherry OSUDU  AGARAM VILLAGE ,MBBS,Open
577477,Hos. and Res. Inst.  Kancheepuram Rajiv Gandhi Salai  Kelambakkam ,MBBS,Open
577520,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand MBBS ST,PwD,ST
577526,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
577567,Hos. and Res. Inst.  Kancheepuram Rajiv Gandhi Salai  Kelambakkam ,MBBS,Open
577870,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
577940,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
578022,Gandhi Medical College  Pondicherry SBV Pondicherry Campus ,MBBS,Open
578058,Medical College  Navi Mumbai MGM Medical College  Plot No. 1-2  Sector 1 ,MBBS,Open
578091,Medical College  Chennai Saveetha Nagar  Thandalam  Chennai  Tamil Nadu ,MBBS,Open
578138,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
578172,RACHNA DENTAL COLLEGE FARIDABAD SECTOR - 43  DELHI,BDS,Open
578286,of Medical Sciences and SUM Host.  Bhubaneswar K 8 Kalinga Nagar Po,MBBS,Open
578293,DY Patil Medical College and Hospt.  Pune Dr. D. Y. Patil Medical College  Hospital,MBBS,Open
578304,Vidyapeeth DU Dental College and Hospt.  Pune Bharati Vidyapeeth (Deemed to,BDS,Open
578497,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
578516,Medical College  Mangalore University Road Deralakatte Mangaluru ,MBBS,Open
578614,Medical College  Chennai Saveetha Nagar  Thandalam  Chennai  Tamil Nadu ,MBBS,Open
578742,Medical College  Chennai Saveetha Nagar  Thandalam  Chennai  Tamil Nadu ,MBBS,Open
579000,Medical College AND PGIMSR  Chennai ASHOK PILLAR ROAD,MBBS,ST
579074,Gandhi Medical College  Pondicherry SBV Pondicherry Campus ,MBBS,Open
579117,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
579459,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
579539,Medical College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad ,MBBS,Open
579628,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
579737,MEDICAL COLLEGE  MIRAJ Pandharpur Road Miraj tal Miraj Dist MBBS,Open,OBC
579761,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
579792,SINGH JEENA GOVERNMENT INSTITUTE OF MEDICAL SCIENCE &,MBBS,Open
579818,DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE ,MBBS,Open
579846,College of Dental Science  Mangalore Light House Hill Road  Mangalore India ,BDS,Open
579926,Dental College and Hospital  Sangli Sangli-Miraj Road  Wanlesswadi Sangli. ,BDS,Open
579982,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
580027,Missions Medical College and Hospital  Karaikal KEEZHAKASAKUDIMEDU ,MBBS,Open
580217,Ramachandra Dental and Hospt.  Chennai No. 1 Ramachandra Nagar  Porur ,BDS,Open
580387,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
580727,MEDICAL COLLEGE & HOSPITAL 12-123  Velan Nagar  Manjankaranai Village ,MBBS,Open
580852,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
581169,College of Dental Scie. and Res.  Mullana M.M. COLLEGE OF DENTAL SCIENCES,BDS,Open
581205,Medical College  Mangalore University Road Deralakatte Mangaluru ,MBBS,Open
581267,Medical College  Mangalore University Road Deralakatte Mangaluru ,MBBS,Open
581283,Medical College and Hospital  Salem Sankari Main Road  NH-47 ,MBBS,Open
581389,Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi  MBBS,OBC,OBC
581623,K M Shah Dental Collegel  SumanDeep Vidyapeeth Vadodara Sumandeep Vidyapeeth,BDS,Open
581894,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
581896,Medical College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad ,MBBS,Open
581983,Balaji Medical College and Hospital  Chennai NO 7 WORKS ROAD CHROMEPET,MBBS,Open
581998,Medical College  Mangalore University Road Deralakatte Mangaluru ,MBBS,Open
582127,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
582254,of Dental Sciences  Bhubaneswar K8  Kalinga Nagar  PO-Mahalaxmi Vihar ,BDS,Open
582599,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
582849,LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL Faculty of Medicine - Sri,MBBS,Open
583042,SBKS Med. Inst. and Res. Centre  Sumandeep Vidyapeeth Sumandeep Vidyapeeth,MBBS,Open
583134,RACHNA DENTAL COLLEGE FARIDABAD SECTOR - 43  DELHI,BDS,Open
583223,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
583457,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
583462,Medical College  Chennai Saveetha Nagar  Thandalam  Chennai  Tamil Nadu ,MBBS,Open
583592,DY Patil Dental College and Hosp. Pune Mahesh Nagar  Pimpri  Pune - 411018 ,BDS,Open
583673,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
583920,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
584067,Medical College and Hospital  Chennai Periyar EVR High Raod  Velappanchavadi ,MBBS,Open
584162,Institute of Dental Sciences  Bhubaneswar CAMPUS-5,BDS,Open
584200,of Dental Sciences  Bhubaneswar K8  Kalinga Nagar  PO-Mahalaxmi Vihar ,BDS,Open
584251,Dental College  Chennai SRM DENTAL COLLEGE  BHARATHI SALAI ,BDS,Open
584346,Hos. and Res. Inst.  Kancheepuram Rajiv Gandhi Salai  Kelambakkam ,MBBS,Open
584353,Medical College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad ,MBBS,Open
584463,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
584712,Vidyapeeth DU Dental College and Hospt.  Pune Bharati Vidyapeeth (Deemed to,BDS,Open
584733,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
584859,Institute of Medical Sciences  Bhubaneswar CAMPUS-5,MBBS,Open
585035,School of Dentistry  Kochi Amrita School of Dentistry  Amrita Institute of Medical,BDS,Open
585175,Institute of Dental Sciences  Bhubaneswar CAMPUS-5,BDS,Open
585300,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
585392,Medical College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad ,MBBS,Open
585439,College of Dental Science  Mangalore Light House Hill Road  Mangalore India ,BDS,Open
585478,Medical College  Chennai Saveetha Nagar  Thandalam  Chennai  Tamil Nadu ,MBBS,Open
585499,Gandhi Medical College  Pondicherry SBV Pondicherry Campus ,MBBS,Open
585691,Ramachandra Dental and Hospt.  Chennai No. 1 Ramachandra Nagar  Porur ,BDS,Open
585712,Medical College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad ,MBBS,Open
585726,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
585879,Pawar Dental College and Hospital  Wardha Sawangi (Meghe)  Wardha ,BDS,Open
585921,SBKS Med. Inst. and Res. Centre  Sumandeep Vidyapeeth Sumandeep Vidyapeeth,MBBS,Open
586099,Medical College  Mangalore University Road Deralakatte Mangaluru ,MBBS,Open
586289,College of Dental Science  Mangalore Light House Hill Road  Mangalore India ,BDS,Open
586318,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
586496,Vidyapeeth DU Dental College and Hospt.  Pune Bharati Vidyapeeth (Deemed to,BDS,Open
586551,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
586553,Katt. Dental College and Hospt. Chennai SRM NAGAR POTHERI,BDS,Open
586708,Lakshmi Narayana Inst. of Med. Scien.  Puducherry OSUDU  AGARAM VILLAGE ,MBBS,Open
586755,GOVIND SINGH MED COLL FARIDKOT Sadiq Road  Faridkot.  Punjab  151203 MBBS,OBC,OBC
586842,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
586886,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
587145,Medical College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad ,MBBS,Open
587349,Medical College  ESIC  Kollam Parippally Kollam 691574  Kerala  691574,MBBS,Open
587360,Gandhi Medical College  Pondicherry SBV Pondicherry Campus ,MBBS,Open
587364,SBKS Med. Inst. and Res. Centre  Sumandeep Vidyapeeth Sumandeep Vidyapeeth,MBBS,Open
587557,Medical College and Hospital  Salem Sankari Main Road  NH-47 ,MBBS,Open
587627,MEDICAL COLLEGE FOR WOMEN PUNE Gram Lavale Tal Mulshi Pune ,MBBS,Open
587764,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
587821,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
587823,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
587923,Dental College  Loni At - Loni Tal - Rahata,BDS,Open
587956,COLLEGE  BHAVNAGAR Near S.T. Bus Stand  Jail road  Bhavnagar. ,MBBS,Open
588494,SBKS Med. Inst. and Res. Centre  Sumandeep Vidyapeeth Sumandeep Vidyapeeth,MBBS,Open
588498,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
588651,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
588789,of Dental Sciences  Bhubaneswar K8  Kalinga Nagar  PO-Mahalaxmi Vihar ,BDS,Open
588814,Ramachandra Dental and Hospt.  Chennai No. 1 Ramachandra Nagar  Porur ,BDS,Open
588988,Medical College  Chennai Saveetha Nagar  Thandalam  Chennai  Tamil Nadu ,MBBS,Open
589112,Medical College  Chennai Saveetha Nagar  Thandalam  Chennai  Tamil Nadu ,MBBS,Open
589125,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
589128,LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL Faculty of Medicine - Sri,MBBS,Open
589217,Ammal Dental College and Host.  Chennai1 ALAPAKKAM MAIN ROAD,BDS,Open
589293,DY Patil Dental College and Hosp. Pune Mahesh Nagar  Pimpri  Pune - 411018 ,BDS,Open
589357,Medical College  Chennai Saveetha Nagar  Thandalam  Chennai  Tamil Nadu ,MBBS,Open
589486,Medical College  Navi Mumbai MGM Medical College  Plot No. 1-2  Sector 1 ,MBBS,Open
589644,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
589665,Institute of Dental Sciences  Bhubaneswar CAMPUS-5,BDS,Open
589851,Lakshmi Narayana Inst. of Med. Scien.  Puducherry OSUDU  AGARAM VILLAGE ,MBBS,Open
589854,Lakshmi Narayana Inst. of Med. Scien.  Puducherry OSUDU  AGARAM VILLAGE ,MBBS,Open
590093,MEDICAL COLLEGE  BURLA AYURVIHAR BURLA  SAMBALPUR  Odisha  MBBS,OBC,OBC
590122,Medical College  Chennai Saveetha Nagar  Thandalam  Chennai  Tamil Nadu ,MBBS,Open
590392,PGIMSR  Joka  Kolkata  WB DIAMOND HARBOUR ROAD,MBBS,ST
590488,Katt. Dental College and Hospt. Chennai SRM NAGAR POTHERI,BDS,Open
590973,Dental College and Hsopt. Chennai Golden George Nagar ,BDS,Open
591140,LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL Faculty of Medicine - Sri,MBBS,Open
591540,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
591617,of Medical Sciences and SUM Host.  Bhubaneswar K 8 Kalinga Nagar Po,MBBS,Open
591685,MEDICAL COLLEGE FOR WOMEN PUNE Gram Lavale Tal Mulshi Pune ,MBBS,Open
591759,Siddhartha Academy T Begur SRI SIDDHARTHA INSTITUTE OF MEDICAL,MBBS,Open
591762,Medical College and Hospital  Chennai Periyar EVR High Raod  Velappanchavadi ,MBBS,Open
591830,Medical College and Hospital  Salem Sankari Main Road  NH-47 ,MBBS,Open
592123,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
592152,Balaji Medical College and Hospital  Chennai NO 7 WORKS ROAD CHROMEPET,MBBS,Open
592162,of Dental Sciences and KIMSDU  Karad KARAD  DIST SATARA,BDS,Open
592225,RACHNA DENTAL COLLEGE FARIDABAD SECTOR - 43  DELHI,BDS,Open
592458,Medical College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad ,MBBS,Open
592472,Medical College and Hospital  Chennai SRM NAGAR  POTHERI ,MBBS,Open
